STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
04,0420050,Douglas city,25845715,1756,1.6054404964705879E7
04,0466820,Sierra Vista city,394325854,678788,6.791678994509809E7
04,0415500,Coolidge city,197528864,409700,1.0847290603921589E7
04,0462350,St. Johns city,67101250,457467,2829924.5254901964
04,0454050,Peoria city,456049509,8199012,1.898397259843139E8
04,0457380,Prescott city,116470136,619843,8.159654052156858E7
04,0468080,Somerton city,18840678,26397,7162218.274509806
04,0455000,Phoenix city,1341601620,2925264,1.9377201072156854E9
04,0408220,Bullhead City city,153774743,2019581,6.091081405490194E7
04,0449640,Nogales city,53923635,36580,3.360002158039215E7
04,0462000,Safford city,24000554,74013,1.1623169901960777E7
04,0451810,Page city,98890645,377829,5803749.219607844
04,0465350,Sedona city,47297280,108656,2.9116428231372543E7
04,0483160,Williams city,113516712,894405,2897110.25490196
